,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(101).c00c5c68db223d0f,1.5557074242809612,0.06994487099590002,1.4261647297755513,1.5071320525754226,1.5520941837117408,1.6003013242346014,1.7018898456497766,0.0017164522590342318
a_subj(102).c00c5c68db223d0f,1.4204219629791026,0.08947004079715733,1.2463703140279683,1.3614763554536689,1.4174187209369276,1.4791169776334838,1.6042959808798434,0.0022807973909683495
a_subj(101).c79644ab153c0a48,1.2879918642848802,0.05829652960632252,1.1774544609198843,1.2473831420701615,1.287128094368708,1.3266923256003853,1.4043506251747235,0.0015041261905887004
a_subj(102).c79644ab153c0a48,1.6339544717597787,0.09954258357614426,1.4540744298681008,1.5649233713725104,1.6297725394036688,1.7017681749320608,1.845970189101584,0.00231379899436335
a_subj(101).ce134a9a9b3122a0,1.3935716105613065,0.0742910148353327,1.2604929834747083,1.3410531235277796,1.3904463963962987,1.4411154796641916,1.5426065055119087,0.001830517375211818
a_subj(102).ce134a9a9b3122a0,1.6112727285443817,0.08944370596027869,1.4402389674848366,1.548123501326954,1.6083107848538591,1.6712984660377135,1.7933810136095936,0.002259950728502002
a_subj(101).d335e83ad7f741bf,1.247460863362017,0.05868908083580021,1.1327556356197872,1.2079930635276948,1.2456374530880776,1.2870648590970186,1.361713322841018,0.0017856226082562632
a_subj(102).d335e83ad7f741bf,1.747229413862385,0.1050682259769971,1.5592615934639626,1.6717446305648853,1.744630465515437,1.816856950559242,1.9666216125457263,0.002765384172942767
a_subj(101).d794e2c3b9ab247f,1.1779497872589468,0.06682075289279481,1.0615973682061388,1.1300581089708086,1.1720260708967527,1.2200499198742178,1.3277681208447367,0.0027391709624672808
a_subj(102).d794e2c3b9ab247f,1.5782343489086341,0.09110362033241128,1.4084339177895369,1.5160941908176722,1.5757260409598883,1.6390494426882165,1.7612029577717696,0.002137166258142579
a_subj(101).e0da73d8b215a4e9,1.430712953213546,0.0631019687634759,1.3143767221120348,1.387646910846501,1.426123809450518,1.4732634250285022,1.5606132748943449,0.0019656812402344087
a_subj(102).e0da73d8b215a4e9,1.3949763158348882,0.08654881140653166,1.2336067293060264,1.3343857699769477,1.392119146491813,1.4509907261890775,1.5742592388940022,0.0024351869211754903
a_subj(101).e46f1f873f43128b,1.4376957738196143,0.07069625035697853,1.304651304687384,1.3878984185171999,1.4370306491169709,1.4832517803775644,1.5769255683735248,0.0021663617344947045
a_subj(102).e46f1f873f43128b,1.1356066479829807,0.0757324554595423,0.9910434220531112,1.0863056780649636,1.1335072418448566,1.1861043636587025,1.2915500112659501,0.00247206211435164
a_subj(101).ec9403432374ee06,1.5626726541096263,0.0691459332798481,1.433298909395122,1.5153874902337188,1.5620481508602495,1.609477111033997,1.7028724067327405,0.0021118320207504687
a_subj(102).ec9403432374ee06,1.4454984883080806,0.0887409224264628,1.2738858118407907,1.388877152454686,1.4428408432525481,1.5035790158264528,1.6311159877941486,0.002224841916643521
a_subj(101).ed3ee15cd6ecee51,1.499664084188084,0.07191475810101172,1.3661541133198403,1.4481182540710673,1.496901726144914,1.5470122604312326,1.64863505582488,0.002357348452921109
a_subj(102).ed3ee15cd6ecee51,1.684347181567165,0.10034376561317664,1.4948977328907112,1.6169772543510061,1.6800941463224366,1.746769411424243,1.896322489007403,0.0024810751543133036
a_subj(101).efbc4b723940e000,1.5682686668797283,0.08224477640038805,1.4090611930539476,1.513397050509723,1.5692605598726566,1.624485426188288,1.7289622771927449,0.0029358840347123226
a_subj(102).efbc4b723940e000,1.9135327157450897,0.11714085499386327,1.7076916878190394,1.8338092761637612,1.9082769106822886,1.990723866370032,2.1623372752532957,0.0029880916255261365
a_subj(101).efe8a903afdceede,2.1445801332190815,0.1074730062242844,1.9409719849831684,2.071856825407506,2.144014662314608,2.2154721998464835,2.366538598193124,0.0032545824170115744
a_subj(102).efe8a903afdceede,1.6195439804136087,0.09711430475678598,1.4383505095036138,1.5520646378115175,1.6165754263353924,1.6843701268850757,1.818999812809559,0.0025819231027655533
a_subj(101).f1de714332531aa5,1.6585622359016379,0.09341666734470375,1.4836603639444077,1.5926810658827888,1.6594027607185262,1.7246109387087116,1.8403812962706034,0.0032706492421198164
a_subj(102).f1de714332531aa5,1.7173027215612606,0.10985507528066243,1.5141377751745193,1.6406455208779427,1.7104921522132996,1.791299900064974,1.9452666574340531,0.0028644232549956948
a_subj(101).f205d1277e6ea6b4,1.8021073251516437,0.08125240842066106,1.6423659321344695,1.749521179269883,1.7988819881832767,1.8550333213989478,1.963026833893743,0.002179521509598742
a_subj(102).f205d1277e6ea6b4,1.949629322701865,0.10950459832927602,1.7423538626631478,1.8732812602583189,1.9474175447505548,2.0256950625468737,2.161229750529359,0.0025979139790904496
a_subj(101).f39ae9088896b47f,1.5024009771731546,0.07331849183468508,1.3666297835164094,1.4522054113873109,1.4976029958295403,1.548334121768198,1.667474240797186,0.002142281293868665
a_subj(102).f39ae9088896b47f,1.721472047246607,0.10597538855902554,1.5218122993341283,1.6466156207275926,1.7197798191361053,1.789455915612816,1.9405135121369823,0.0025070268745476013
a_subj(101).ff1d7a9a28686c2b,1.6391792860238708,0.07459573152530366,1.501735283854186,1.5871569259978773,1.6375602050272178,1.685664226199406,1.7978450173806872,0.002156380613605316
a_subj(102).ff1d7a9a28686c2b,1.6966432341193718,0.10057971952172755,1.5154730814889277,1.6263904636237676,1.690419941674675,1.7624122797035249,1.9061668866314403,0.0024686521735406046
v,0.1500109538544096,0.058218956862988246,0.030446986658516667,0.11203633030295293,0.15043333421428917,0.18942852247562217,0.26532687740417304,0.001465057971381405
