,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj(101).09ba82a2ca814481,1.5408819204530575,0.025471248689061372,1.4675188434078543,1.5368603050679064,1.5484365360495052,1.5561828593927123,1.5682364582461499,0.0016931842407459242
t_subj(102).09ba82a2ca814481,1.4771084863482522,0.017951149412718206,1.436135069278799,1.4667010397333469,1.4792322938365867,1.4900435825736607,1.5049854070876778,0.0006099545466897326
t_subj(101).0abfc32a4d12c731,1.0175379385194028,0.019821659115565923,0.9815795348791216,1.00538007297585,1.0170984562747243,1.0282040658962333,1.0644480011805164,0.0006883813542698155
t_subj(102).0abfc32a4d12c731,1.0925295633531498,0.03950079331306423,1.010533249644975,1.0628327061278737,1.09680423734158,1.1251546982031433,1.154015187802208,0.0014846601762599936
t_subj(101).0b0a94c202d0b233,0.6866837869967405,0.0173883717647997,0.6496065278602564,0.6759735400205164,0.6873612547224197,0.6972806318362986,0.7229588998949065,0.0004925125459292628
t_subj(102).0b0a94c202d0b233,0.6755789023400032,0.02159615089346114,0.6268478552652887,0.6624373608896422,0.6784946049297863,0.6912015335522372,0.7105999021252752,0.0006013871799890075
t_subj(101).0d894551bc966608,0.3983725085466595,0.015590134190512426,0.36694838183307166,0.3890235163262575,0.39920036460374886,0.4079792525203601,0.43008278957839613,0.0006517415471541477
t_subj(102).0d894551bc966608,0.4622314125042095,0.016485792287390763,0.42553386430854323,0.4525595351531985,0.4644289979092668,0.4740152734463716,0.488433713373729,0.0006029526888530856
t_subj(101).15e0c065b2c11595,0.7040602541202705,0.015390459625669262,0.6724549141063785,0.6951224044374157,0.7040800562150544,0.7136381746846768,0.7354234018438802,0.00043854034960528554
t_subj(102).15e0c065b2c11595,0.7589595124540155,0.02274325316513002,0.7093143789744987,0.7456498693829532,0.761377123373328,0.7740762964181277,0.795173680016138,0.0006792289216478286
t_subj(101).163b12703c8e5c3c,0.9587436591465947,0.01954458799451137,0.9158647206571418,0.9461760157893638,0.9603552696429692,0.9732778206912689,0.9915335585181876,0.000677553157826029
t_subj(102).163b12703c8e5c3c,0.632848060890331,0.03629491022544981,0.5566734607377611,0.6112971986819216,0.6344433414717349,0.656405138625189,0.7012805776601825,0.0011976744768053373
t_subj(101).1bf86ff948486447,0.6872118103908735,0.021746620067055668,0.6357750044722354,0.6774298984737805,0.6916478751901258,0.7022897194116856,0.7190747366774659,0.0006803509065452154
t_subj(102).1bf86ff948486447,0.4905355405924142,0.026847869601633063,0.4308939722995424,0.47450799226039253,0.4938937337776045,0.5094292748712217,0.5366005948162036,0.0010384005000653753
t_subj(101).1cb976bac3a2016b,0.8562426185191991,0.018819379738105567,0.8143364905991997,0.8434713095947005,0.8579945183745223,0.8698196062068445,0.8878937773310015,0.0005609542507841243
t_subj(102).1cb976bac3a2016b,0.6879044291735739,0.039985656864912913,0.5902212684462108,0.6730770380001855,0.6968128748320684,0.7142536717985859,0.7474449987028515,0.0014890037960756405
t_subj(101).22d84796012679e8,1.006308297704386,0.08251018534842758,0.8616303558071873,0.931778997266471,1.0297362118046063,1.083033260072722,1.115327977282082,0.006276897200599407
t_subj(102).22d84796012679e8,1.1782412171171313,0.12751251304022726,1.0025912864290185,1.071587228689155,1.1188709046764391,1.3239615105666775,1.3717716389703967,0.009739735548422293
t_subj(101).247384e4eccc4f80,0.5877968094845664,0.009601444420631912,0.5654715840745586,0.5826659254619331,0.5888069853435006,0.5945483753942331,0.6031629762719465,0.0003062280138454493
t_subj(102).247384e4eccc4f80,0.6058988816378774,0.01821713776618935,0.5695231018448588,0.5953027489931777,0.6058245239630434,0.6162433112594357,0.645805365364263,0.0005291933256229679
t_subj(101).27902f23b60a7b76,0.8409410718814488,0.042316749006788085,0.7969642966097106,0.8196409044288709,0.8312495443779683,0.8514853648630231,0.9906016153832656,0.003096397832110956
t_subj(102).27902f23b60a7b76,0.8349568139335604,0.019569746559942956,0.7929319840255805,0.824328316271422,0.8373348741629438,0.8473078045479281,0.864442882748811,0.0006108579523018993
t_subj(101).296a71628065dfa8,1.6589624112651848,0.02433719969033732,1.6200780087933566,1.641560431844289,1.6553595544222803,1.6743656353893568,1.7143807081847144,0.00076374044074137
t_subj(102).296a71628065dfa8,1.2050688366124183,0.0358876197239206,1.1437102668679584,1.1812566982797261,1.1994216077217548,1.2303703820896723,1.2840559216004055,0.0010640849231827905
t_subj(101).371fb6652968f25f,0.4696713613519068,0.030043500858896153,0.4045663394145523,0.4505154917843745,0.4733019365686909,0.49109201662291274,0.5218489425016893,0.0013096588950096773
